"group src","heading","web","web 2","list-group-item-text","sector_block","sector_block 2","sector_block 3","sector_block 4","sector_block 5","sector_block 6","sector_block 7","sector_block 8","sector_block 9","sector_block 10","sector_block_outer","sector_block_outer href","btn href","group src 2"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15317/thumb_2011_15317_15143_8437.png","Tajiri","Stand No- 18B-32, Hall 18","Cote d'Ivoire (Ivory Coast)","Tajiri is a SaaS application that structures and facilitates the management of restaurants in order to modernize them and make them more profitable. We enable the various players in a restaurant to record sales and monitor busines ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tajiri","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15462/thumb_2011_15462_15288_3374.png","Talaty","Stand No- 21G-14, Hall 21","Morocco","Talaty delivers instant AI-powered loans to African SMBs and independent professionals who often lack regular income, employing advanced AI technologies like computer vision, text analysis, and behavioral machine learning for fina ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/talaty","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15589/thumb_2011_15589_15415_3109.png","Taleb IT Beratung","Stand No- 7A-20, Hall 7","Germany","With 7 years on the German market, we have experience helping companies from different sectors. Our strengths lie in focusing on the functional requirements of our clients and meeting deadlines. We excel in prototype-driven develo ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/taleb-it-beratung","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15773/thumb_2011_15773_15599_4195.png","TALI CONNECTED","Stand No- 21H-05, Hall 21","France","We’ve created the world’s first smart helmet, to deliver better visibility, greater awareness and seamless connectivity. The integrated lighting system synchronizes with a motorcycle’s turn and brake signals, making the road ...","Internet of Things (IOT)","Future Mobility & Transportation","Connected Mobility Solutions","Data, IoT, Ai,  RFID, Embedded Systems","Mobility As A Service - Maas","Sensors","Telematics & Connected Vehciles","Application Development","Connectivity Modules, Data Analytics","IoT Solutions","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tali-connected","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tali-connected","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14546/thumb_2011_14546_14389_3273.png","Tamimah Telecom","Stand No- 9L-29, 9L-30, Hall 9","Oman","Tamimah Telecom specializes in core technologies. As the first Omani company to introduce call center and SMS-based solutions, Tamimah remains at the forefront of innovation. With a growing presence in the Middle East, Tamimah is  ...","Media, Marketing & Advertising Tech","Internet of Things (IOT)","Ecommerce","Cyber security","5G & Telecommunications","Video","Application Security, Testing & Control","Endpoint Protection & Mobile Security","Intrusion Detection & Penetration Testing","eCommerce Software","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tamimah-telecom","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tamimah-telecom","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14524/thumb_2011_14524_14367_3905.png","TAMWILCOM","Stand No- 14B-30, Hall 14","Morocco","TAMWILCOM, formerly known as the 'Caisse Centrale de Garantie,' is a Moroccan limited company governed by banking laws, boasting 75 years of experience in guaranteeing and financing enterprises. It is renowned as a pivotal player  ...","Incubator/Accelerator/Investment","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tamwilcom","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14709/thumb_2011_14709_14549_1852.png","Tarana Wireless","Stand No- 14A-13, Hall 14","United States of America","Tarana’s mission is to accelerate the deployment of fast, affordable internet access around the world. Through a decade of R&D and over $400M of investment, we’ve created a unique next-generation fixed wireless access (ngFWA)  ...","5G & Telecommunications","Telecommunication Integration & Equipment Services","Broadband Services","Wireless","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tarana-wireless","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15823/thumb_2011_15823_15649_5208.png","Tawjeeh Consulting","Stand No- 21H-09, Hall 21","Morocco","Tawjeeh Sup is a comprehensive application that simplifies the university application process for students. It centralizes all necessary functions in one place, making it easier for users to apply to top Moroccan universities. Wit ...","Education Tech","Coaching and mentoring","EdTech & Smart Classroom Solution","Educational Support & Other Service","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tawjeeh-consulting","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15252/thumb_2011_15252_15082_2263.png","TB-AI","Stand No- 21D-39, Hall 21","Pakistan","TB-AI, is an AI-driven diagnostic software which can swiftly diagnoses 12 infectious diseases, viz. TB, Malaria, Food poisoning, Syphilis, Bacterial vaginosis, H.Pylori, Filariasis, Chlamydia, Histoplasmosis, Cat scratch disease,  ...","HealthTech","Artificial Intelligence","Cognitive computing","Pattern Recognition","Healthcare IT","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tb-ai","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14859/thumb_2011_14859_14692_9331.png","TBA Co., Ltd.","Stand No- 21G-15, Hall 21","Japan","TBA's vision is to contribute to building the healthy and safe society with STH-PAS technology which enables easy genetic testing for anyone and anywhere. TBA's core business is production and sale of C-PAS, which is genetic testi ...","HealthTech","Medical Manufacturer","Other Business","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tba-co-ltd","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14183/thumb_2011_14183_14026_9507.png","TEAL Technology Services","Stand No- 12C-40, Hall 12","Morocco","Teal Technology Services is a leader in the integration of digital solutions for industrial companies and a catalyst for operational excellence, sustainable growth and continuous innovation. Thanks to our technological expertise,  ...","Big Data & Analytics","Business Intelligence","Cloud Solutions","Data Analytics","Data Architecture","Data Governance, Compliance & Security","Data Infrastructure","Data Integration","Data Privacy / Protection","Data Visualisation","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/teal-technology-services","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/teal-technology-services","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14380/thumb_2011_14380_14223_6274.png","TEAMSEC","Stand No- 19B-64, Hall 19","Türkiye","TeamSec is a pioneering fintech based in Turkey, specializing in Securitization as a Service (SaaS). Founded in 2022, we are Türkiyes's first company to integrate artificial intelligence with cloud technology, offering innovative ...","Digital Finance","Regulatory Technology","Blockchain","Big Data & Analytics","Artificial Intelligence","Analytics as a service","Artificial Intelligence","Data Science","Artificial Intelligence","Asset Management / Personal Finance / Wealth Management","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/teamsec","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/teamsec","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14114/thumb_2011_14114_13957_2121.png","TechAffinity Limited","Stand No- 11A-13, Hall 11","Rwanda","TechAffinity is an IT Services and Consulting company headquartered in the USA, with regional centers in India, Rwanda, and El Salvador providing solutions to businesses across the globe. With 24+ years of IT business expertise an ...","Software Services","Media, Marketing & Advertising Tech","Ecommerce","Web App, Design and Development","Branding & Design","Creativity & Design","Customer Relationship & Experience Management - CRM & CEM","Digital Asset Management","Digital Marketing","eCommerce Software","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/techaffinity-limited","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/techaffinity-limited","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14920/thumb_2011_14920_14752_3844.png","TechCabal","Stand No- 21J-16, Hall 21","Nigeria","TechCabal provides unparalleled insight into startups, innovation in Africa to the most discerning investors, decision-makers on and off the continent","Creative Economy","Media, Marketing & Advertising Tech","Consumer Tech, Smart Home & Smart Workplace","Email Marketing","Digital Marketing","Content Marketing","Content Creation","Branding & Design","Video","Advertising","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/techcabal","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/techcabal","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15884/thumb_2011_15884_15710_1402.png","Techiva Technologies Ltd","Stand No- 21H-13, Hall 21","Nigeria","Techiva provides communities with a sustainable, reliable and constant electricity supply by leveraging the power of Artificial Intelligence to monitor, manage and report real-time renewable energy generation, distribution, demand ...","Quantum & High Performance Computing","Internet of Things (IOT)","Energy Tech","Big Data & Analytics","Artificial Intelligence","Deep Learning Platforms","Machine Learning","Natural Language Generation (NLG)","Artificial Intelligence","Mobile Technology","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/techiva-technologies-ltd","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/techiva-technologies-ltd","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14693/thumb_2011_14693_14533_8786.png","Techlene Software Solutions Pvt. Ltd.","Stand No- 2D-21, Hall 2","India","Techlene is a Enterprise Software Development Company that delivers smart IT services and solutions to simplify working and maximize productivity for all objectives. Our team comprises of enthusiastic IT professionals with an expe ...","Software Services","Internet of Things (IOT)","Education Tech","Coding and Development","Big Data & Analytics","Data Analytics","Artificial Intelligence","Machine Learning","Enterprise Applications","Blockchain","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/techlene-software-solutions-pvt-ltd","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/techlene-software-solutions-pvt-ltd","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14561/thumb_2011_14561_14404_2463.png","Techno Exponent","Stand No- 8L-01, Hall 8","India","Techno Exponent is a globally recognized IT company transforming startups, scaleups, and enterprises with cutting-edge tech solutions. With 12+ years of industry experience & a team of 400+ experts, Techno Exponent has completed 4 ...","HealthTech","Ecommerce","Coding and Development","Blockchain","Artificial Intelligence","Chatbots / Virtual Assistant","Deep Learning Platforms","Facial / Iris Recognition","Machine Learning","Natural Language Processing (NLP)","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/techno-exponent","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/techno-exponent","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14175/thumb_2011_14175_14018_3171.png","TECHSO GROUP","Stand No- 11C-50, Hall 11","Morocco","Our offer is structured around the following themes :
Security consulting, Development and implementation of secure architectures, Deployment of cybersecurity solutions, Accompaniment to compliance with regulatory projects (PCI-DS ...","Cyber security","Anti-spam, Anti-Malware & Anti-Virus & Email Security","Application Control","Application integration and infrastructure","Application Security, Testing & Control","Applied Security","Authentication User, Biometric Authentication and PKI","Business Continuity & Disaster Recovery Planning","Cloud Security","Cryptography","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/techso-group","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/techso-group","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14382/thumb_2011_14382_14225_2667.png","Teclast","Stand No- 6D-70, Hall 6","China","Shangke Group, founded in 1994, is a national high-tech enterprise.
Specializing in consumer electronics, computer components and mobile accessories, we're known for our brands Teclast, MAXSUN, and SOYO, offering diverse product l ...","Consumer Tech, Smart Home & Smart Workplace","Computer and Mobile Hardware, Storage & Peripherals","Tablets / Laptops","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/teclast","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14525/thumb_2011_14525_14368_2195.png","TELEDYNE","Stand No- 15A-8, Hall 15","Morocco","Nos produits couvrent diverses infrastructures IT robustes destinées aux opérations tout terrain: Terminaux portables, Terminaux industrielles embarqués sur chariots, Imprimantes thermiques fixes et mobiles, Nous représentons  ...","Networking & Infrastructure","Internet of Things (IOT)","HealthTech","Future Mobility & Transportation","Coding and Development","Backend Development","Cloud Computing","Devops","Embedded System Development","Frontend Development","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/teledyne","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/teledyne","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14383/thumb_2011_14383_14226_7299.png","TELEMACO","Stand No- 19A-3, Hall 19","Italy","Every problem hides an opportunity. We know how to find it.

We specialize in web development and communications and provide creative solutions to companies looking to expand. Focusing on results, we use our technical (telematic), ...","Media, Marketing & Advertising Tech","Consumer Tech, Smart Home & Smart Workplace","Cloud Services","Coding and Development","Big Data & Analytics","Analytics as a service","Applications","Business Intelligence","Cloud Solutions","Dashboard","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/telemaco","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/telemaco","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14384/thumb_2011_14384_14227_3368.png","TELENITY","Stand No- 19B-63, Hall 19","Türkiye","Telenity is an industry-leading provider of state-of-the-art services and solutions for communications service providers (CSPs) around the globe. As an established and reliable technology player in the telco ecosystem with 20+ yea ...","Cloud Services","Blockchain","Big Data & Analytics","Artificial Intelligence","5G & Telecommunications","Billing / OSS / BSS","Mobile Telecommunications & 5G","Service Providers","Content Creation","Cloud Solutions","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/telenity","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/telenity","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15908/thumb_2011_15908_15734_4650.png","Telio","Stand No- 14A-1, Hall 14","Germany","Global market leader in inmate communication, technology and infrastructure.","5G & Telecommunications","Cabling","Fixed Line Telecommunications","IP Communications & Applications","Telecommunication Integration & Equipment Services","Video","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/telio","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14507/thumb_2011_14507_14350_2014.png","TEMSCONSU (Excelitte & PMPplanner brands)","Stand No- 3E-16, Hall 3","Australia","We are a team of highly skilled software engineering experts to include business analysts, solution architects, computer programmers, QA, Software testers, technical project managers & business development managers.

We are very i ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/temsconsu-excelitte--pmpplanner-brands","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15496/2011_15496_15322_2251.png","TenderCrunch","Stand No- 21E-05, Hall 21","France","TenderCrunch is a cutting-edge SaaS platform that redefines how sales teams manage RFPs, RFIs, and security questionnaires. Utilizing a structured knowledge base alongside advanced AI, it streamlines the response process, signific ...","Software Services","PropTech","Cyber security","Artificial Intelligence","Content Creation","Data Extraction","Machine Learning","Natural Language Generation (NLG)","Natural Language Processing (NLP)","Planning and Optimization","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tendercrunch","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tendercrunch","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14424/thumb_2011_14424_14267_2485.png","Terra Grow","Stand No- 21B-05, 21B-06, Hall 21","United Arab Emirates","TerraGrow pioneers sustainable agriculture globally. Based in the UAE with registrations in Australia, the UK, Pakistan, and the Philippines, we merge hydroponics and IoT for fresh, nutrient-rich produce. With over 10,000 Instagra ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/terra-grow","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14784/thumb_2011_14784_14617_7009.png","Terraa","Stand No- 8O-18, Hall 8","Morocco","Terraa transforms agricultural value chains by utilizing advanced technology and its digitally native franchise network, sourcing produce directly from farmers and bypassing intermediaries. This approach effectively combats price  ...","Retail Tech","Ecommerce","AgriTech & FoodTech","Agri-Data and Analytics","Agricultural Marketplaces","Data Management","Food Losses & Waste","Supply Chain Management","eCommerce Software","Platforms","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/terraa","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/terraa","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14176/thumb_2011_14176_14019_7367.png","Thales","Stand No- 11C-30, Hall 11","United Kingdom","In today’s digital landscape, organizations rely on Thales to protect what matters most - applications, data, identities, and software. Trusted globally, Thales safeguards organizations against cyber threats and secures sensitiv ...","Big Data & Analytics","Business Intelligence","Cloud Solutions","Data Analytics","Data back-up","Data Governance, Compliance & Security","Data Infrastructure","Data Integration","Data Management","Digital Transformation","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/thales","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/thales","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14446/thumb_2011_14446_14289_5020.png","THATWARE LLP","Stand No- 9B-14, Hall 9","India","ThatWare is an innovative agency specializing in advanced SEO techniques powered by artificial intelligence. They focus on blending SEO with AI and data science to unlock complex search engine algorithms, claiming a portfolio of o ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/thatware-llp","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15540/thumb_2011_15540_15366_1169.png","The KYB","Stand No- 21C-01, Hall 21","United Kingdom","World's largest and most accurate primary data source for companies verification. Our Know Your Business (KYB) verification platform offers streamlined solutions for business identity verification, risk assessment, and automated b ...","Regulatory Technology","Networking & Infrastructure","Data Centres","Big Data & Analytics","3D Printing & Printing Services","Research & Development","Analytics as a service","Data Analytics","Data Infrastructure","Structured Data","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/the-kyb","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/the-kyb","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15708/thumb_2011_15708_15534_1758.png","The National Security Services Company","Stand No- 4D-33, Hall 4","Saudi Arabia","National Security Services Company (SAFE) was established in 2019 and began operations in December 2020. It focuses on providing comprehensive security solutions across various sectors, with a customer-centric approach. SAFE offer ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/the-national-security-services-company","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15760/2011_15760_15586_6052.png","Thinkable Holdings Inc.","Stand No- 21G-02, Hall 21","United States of America","Thinkable's mission is to accelerate innovation with AI, enabling developers and teams to solve complex problems and build digital products effortlessly. Our no-code AI toolkit, powered by a patent-pending Framework for Automated  ...","Cloud Services","Coding and Development","Artificial Intelligence","Artificial Intelligence","Software as a Service - SaaS","Natural Language Processing (NLP)","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/thinkable-holdings-inc","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15002/2011_15002_14833_5761.png","Tilatopia Artificial Green Island","Stand No- 8L-31, Hall 8","Congo, Democratic Republic Of The","Tilatopia, a social enterprise on Lake Kivu, tackles plastic pollution with eco-innovation. Their flagship project: a floating island made from recycled plastic bottles, integrates renewable energy, fish farming, and permaculture. ...","","","","","","","","","","","","","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tilatopia-artificial-green-island","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14134/thumb_2011_14134_13977_7614.png","Tiresias","Stand No- 19A-6, Hall 19","United Arab Emirates","In Tiresias, we are committed to continuous innovation. We believe in and adopt scientific approaches, encourage ideas with no limits, conduct deep explorations, take systematic paths to address whatever we are up to.

Tiresias is ...","Digital Finance","Software Services","Retail Tech","Coding and Development","Enterprise Applications","Frontend Development","Web Development","Banking Solutions","Developer Tools / Platforms","E-KYC","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tiresias","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tiresias","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/14153/thumb_2011_14153_13996_1893.png","TOOL CONSULTING","Stand No- 4A-2, Hall 4","Morocco","TOOL Consulting stands as a premier Partner of Microsoft Business Solutions based in Casablanca, Morocco, boasting an extensive portfolio of global projects since 2012.

Our distinguished team of highly skilled engineers specializ ...","Software Services","Retail Tech","Education Tech","Ecommerce","Cloud Services","Big Data & Analytics","Cloud Service Provider - CSP","Customer Relationship Management - CRM","Enterprise Resource Planning - ERP","ERP / Business Management","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tool-consulting","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/tool-consulting","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
"https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/exb_doc/2011/15656/2011_15656_15482_1768.png","TOPVIEW SRL","Stand No- 8A-15, 8A-16, Hall 8","Italy","Born in 2013 as a high tech Innovative start-up initially focused on the development of proprietary drones, today TopView adopts a broader strategy, by engaging in:
- Tracking Service for drones in the UTM domain;
- Authenticated  ...","Unmanned Aerial Vehicles (Drones)","Internet of Things (IOT)","Energy Tech","Blockchain","AgriTech & FoodTech","IoT","Precision Agriculture","Rural Connectivity","UAV, Robotics & Drones","Water Management","Read More","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/topview-srl","https://exhibitors-dwtc.exhibitoronlinemanual.com/gitex-africa-2024/Exhibitor/ExbDetails/topview-srl","https://exhibitor-manual-004.s3.ap-south-1.amazonaws.com/Production/media/2011/GF-lgoo23.png"
